"Feature.ID","Old.Taxon","Domain","Phylum","Subphylum","Order","Family","Genus","Species","Confidence","Taxon"
"678381db210d33cf35df4f361f7d34ac","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__[Eubacterium] coprostanoligenes group;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured bacterium",0.836496961998457,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_[Eubacterium] coprostanoligenes group_uncultured bacterium_2"
"04758b2f23543ba5d9d839a20c7e7552","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.99999277025876,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_9"
"3ecfaa067d564af237ad29c00f50d1a7","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","uncultured bacterium",NA,0.740549476600434,"Bacteria_Planctomycetes_Planctomycetales_uncultured_uncultured bacterium_2"
"ceee8cd33e7d20c058a60616f2f8e380","D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Chloroflexaceae;D_5__FFCH7168;D_6__uncultured bacterium","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","FFCH7168","uncultured bacterium",0.999999454308472,"Bacteria_Chloroflexi_Chloroflexales_Chloroflexaceae_FFCH7168_uncultured bacterium_2"
"ccffa4b62b73b3785436a262fb0a6b1e","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylobacterium;D_6__uncultured bacterium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium","uncultured bacterium",0.989139241817373,"Bacteria_Proteobacteria_Rhizobiales_Beijerinckiaceae_Methylobacterium_uncultured bacterium_1"
"1cb10e39b9ab3a2169d0647960156b4e","D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA,0.999999992257315,"Bacteria_Actinobacteria_Solirubrobacterales_67-14_2"
"347bd16f2b5d23c71c4eff2acf7901f6","D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfovibrionales;D_4__Desulfovibrionaceae;D_5__Desulfovibrio;D_6__uncultured delta proteobacterium","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured delta proteobacterium",0.724401164651232,"Bacteria_Proteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_uncultured delta proteobacterium_4"
"db2f67454949fcd8e670cd68ed2f2700","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Acidibacter;D_6__uncultured bacterium","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","uncultured bacterium",0.896377068709466,"Bacteria_Proteobacteria_Gammaproteobacteria Incertae Sedis_Unknown Family_Acidibacter_uncultured bacterium_2"
"22432e228c03fc5cc7a3ad0d80b1a1e6","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.999717896302674,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_34"
"1ffcefafb9dda6467b845e410c51098a","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.970789146142417,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_35"
"ab8399021c1ddc197f3bebfa673fd4f5","D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfovibrionales;D_4__Desulfovibrionaceae;D_5__Desulfovibrio","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA,0.999995764271701,"Bacteria_Proteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_5"
"8c6c2a95a9d254cc91ad58300938398f","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-013","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013",NA,0.816869871259222,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-013_4"
"3cd3943ada9132507d8e1ac96385cdc7","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group",NA,0.735587105043289,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_23"
"146f2b68a374b2aed44595c778d6f87c","D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Chloroflexi","TK10","uncultured bacterium",NA,NA,NA,0.993469826547712,"Bacteria_Chloroflexi_uncultured bacterium_14"
"e92dc761ea5592326d9686d7d991d3e7","D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Candidatus Udaeobacter;D_6__uncultured Verrucomicrobia bacterium","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","uncultured Verrucomicrobia bacterium",0.839973783409853,"Bacteria_Verrucomicrobia_Chthoniobacterales_Chthoniobacteraceae_Candidatus Udaeobacter_uncultured Verrucomicrobia bacterium_1"
"d0aee323fb3d16c4d0ee5ae91e2efad4","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured","uncultured bacterium",0.956127530562387,"Bacteria_Planctomycetes_Pirellulales_Pirellulaceae_uncultured_uncultured bacterium_1"
"73cf7239fc477f8d6cfd85804c0e21c2","D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome","Bacteria","Chloroflexi","TK10","metagenome",NA,NA,NA,0.995354998243455,"Bacteria_Chloroflexi_metagenome_2"
"8af84031bb7c81de4474fd8e89eb4ca8","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-013;D_6__uncultured Clostridiaceae bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013","uncultured Clostridiaceae bacterium",0.98914582009386,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-013_uncultured Clostridiaceae bacterium_6"
"20df44ec49f4390994bfdcbd6d50b042","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group;D_6__uncultured Firmicutes bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured Firmicutes bacterium",0.945834230720954,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_uncultured Firmicutes bacterium_7"
"a9eb6552b2c3824fd8f9bf9213c4eafb","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Rhodopirellula;D_6__uncultured Planctomycetaceae bacterium","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rhodopirellula","uncultured Planctomycetaceae bacterium",0.968030383007678,"Bacteria_Planctomycetes_Pirellulales_Pirellulaceae_Rhodopirellula_uncultured Planctomycetaceae bacterium_1"
"2cad79ac9a6092448818d0899d50fb13","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptostreptococcaceae;D_5__Paraclostridium;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Paraclostridium","uncultured bacterium",0.815638626212093,"Bacteria_Firmicutes_Clostridiales_Peptostreptococcaceae_Paraclostridium_uncultured bacterium_1"
"01f648af77124b48fa1ac5dc749308db","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured bacterium",0.705952450941252,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_uncultured bacterium_3"
"2f170018b5837d35d40237faf1602e06","D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Chloroflexi","KD4-96","uncultured bacterium",NA,NA,NA,0.906063644714986,"Bacteria_Chloroflexi_uncultured bacterium_15"
"6a4269a2c0683bc43f78d6a8834a6a62","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales","Bacteria","Actinobacteria",NA,"Micrococcales",NA,NA,NA,0.999666337906056,"Bacteria_Actinobacteria_Micrococcales_2"
"d679585471bb97bc92e58c51f4524e05","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.999949375355188,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_36"
"ff099b8ce0b28329f8d866bcaf00f0c5","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group",NA,0.976713969867405,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_24"
"50cd20502c4cf85c44ee05f6a034eb94","D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Candidatus Udaeobacter","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA,0.999997883207718,"Bacteria_Verrucomicrobia_Chthoniobacterales_Chthoniobacteraceae_Candidatus Udaeobacter_4"
"abc18a74200261610ac8022c54a79179","D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome","Bacteria","Chloroflexi","TK10","metagenome",NA,NA,NA,0.991440185615423,"Bacteria_Chloroflexi_metagenome_3"
"7db0886ce78711734064583530688083","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Intrasporangiaceae","Bacteria","Actinobacteria",NA,"Micrococcales","Intrasporangiaceae",NA,NA,0.996335566396867,"Bacteria_Actinobacteria_Micrococcales_Intrasporangiaceae_1"
"02c6a9a953ad14665536d77945a8830d","D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Enterococcaceae;D_5__Enterococcus","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA,0.971438145556101,"Bacteria_Firmicutes_Lactobacillales_Enterococcaceae_Enterococcus_1"
"4b3d7bab8f0e8602a52b7c32aa018811","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas;D_6__metagenome","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","metagenome",0.824073795051102,"Bacteria_Proteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas_metagenome_1"
"26d8f09d7fc0ca9b34c16f29516675b8","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,0.999979731499035,"Bacteria_Proteobacteria_Enterobacteriales_Enterobacteriaceae_4"
"587347a779efc585da8d237cb60b3008","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium 1;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 1","uncultured bacterium",0.905110751128303,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminiclostridium 1_uncultured bacterium_1"
"4a45dd0b12ef9ca40cb16c4e3d3617df","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Alistipes;D_6__uncultured Bacteroidales bacterium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured Bacteroidales bacterium",0.848764152762644,"Bacteria_Bacteroidetes_Bacteroidales_Rikenellaceae_Alistipes_uncultured Bacteroidales bacterium_3"
"f761abca6d4360778dfbc858cdff3d78","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group",NA,0.791569825451211,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_25"
"2b41bf2502400ed0d8112179210bbbee","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium 5;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 5","uncultured bacterium",0.851079090920477,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminiclostridium 5_uncultured bacterium_3"
"eefd235d81b0cb041ba49beb3c8bd8c9","D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Chloroflexi","TK10","uncultured bacterium",NA,NA,NA,0.948294721311779,"Bacteria_Chloroflexi_uncultured bacterium_16"
"98f9b1f7a400becb5b0ae0fe7d24a500","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured","uncultured bacterium",0.82589010592917,"Bacteria_Planctomycetes_Isosphaerales_Isosphaeraceae_uncultured_uncultured bacterium_1"
"457f1025d279b873af06e15383414470","D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__Dendrosporobacter","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dendrosporobacter",NA,0.745498334682871,"Bacteria_Firmicutes_Selenomonadales_Veillonellaceae_Dendrosporobacter_1"
"61cf4ce9d730c2e2885005842178e4c4","D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,0.994676998486611,"Bacteria_Firmicutes_Bacillales_Bacillaceae_Bacillus_7"
"49e66add4c17cb89cce1134a20267921","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group;D_6__uncultured Firmicutes bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured Firmicutes bacterium",0.818735008059724,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_uncultured Firmicutes bacterium_8"
"6a04a2b547b427e57f8934e343b7bca4","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Variovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Variovorax",NA,0.801639820500883,"Bacteria_Proteobacteria_Betaproteobacteriales_Burkholderiaceae_Variovorax_1"
"cded0fc2b0d5cb29eb52bc41ed0bb859","D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6","Bacteria","Acidobacteria","Subgroup 6",NA,NA,NA,NA,0.999999999982912,"Bacteria_Acidobacteria_13"
"85387f2c372ccb7ce051bec85c1d05f5","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014",NA,0.999999851293893,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-014_10"
"de5647e46960bc1349a0cbb8073e9302","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__Gemmata;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured bacterium",0.977625552906526,"Bacteria_Planctomycetes_Gemmatales_Gemmataceae_Gemmata_uncultured bacterium_5"
"e14849a3def3f0a599fac52a4da18e0b","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA,0.999950102223888,"Bacteria_Planctomycetes_Gemmatales_Gemmataceae_uncultured_9"
"1348f5f05dc24ecb92fa382700582fa9","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group",NA,0.99328567535148,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_26"
"d9e506ba44ae4c751e61fdd4dd8930ff","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__GCA-900066225;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","GCA-900066225","uncultured bacterium",0.927862393747979,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_GCA-900066225_uncultured bacterium_2"
"825f73f2cd14fbd8ba91de764f56702b","D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5","Bacteria","Acidobacteria","Subgroup 5",NA,NA,NA,NA,0.999999999997451,"Bacteria_Acidobacteria_14"
"b66dbe67c7b42af79dcaf718a568aa00","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae NK4A214 group;D_6__uncultured Firmicutes bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae NK4A214 group","uncultured Firmicutes bacterium",0.88494824033158,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae NK4A214 group_uncultured Firmicutes bacterium_9"
"c495a122d9d55c31aba87b97b31a570a","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__Singulisphaera;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","uncultured bacterium",0.790539528721727,"Bacteria_Planctomycetes_Isosphaerales_Isosphaeraceae_Singulisphaera_uncultured bacterium_5"
"15da6ee464bc1f6021d6e213ec203c98","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea;D_6__uncultured Clostridiales bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea","uncultured Clostridiales bacterium",0.944164101173332,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_uncultured Clostridiales bacterium_11"
"22e00137c845f8294a5fe8a917486a84","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3;D_6__uncultured Eubacteriaceae bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3","uncultured Eubacteriaceae bacterium",0.727084084102427,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Tyzzerella 3_uncultured Eubacteriaceae bacterium_6"
"3c536d7be9753dc44495754deb68f632","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae NK4A214 group;D_6__uncultured Firmicutes bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae NK4A214 group","uncultured Firmicutes bacterium",0.992510009815864,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae NK4A214 group_uncultured Firmicutes bacterium_10"
"33124fc41e413e48429ab310b5c98e92","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea;D_6__uncultured Clostridiales bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea","uncultured Clostridiales bacterium",0.902918183481695,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_uncultured Clostridiales bacterium_12"
"a22105e0a0ef8cbedb7fb87da090d861","D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Pyrinomonadales;D_4__Pyrinomonadaceae;D_5__RB41","Bacteria","Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA,0.999892912017184,"Bacteria_Acidobacteria_Pyrinomonadales_Pyrinomonadaceae_RB41_4"
"97cff672efc9a35d71a8b2f3b817365e","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptomycetales;D_4__Streptomycetaceae;D_5__Streptomyces","Bacteria","Actinobacteria",NA,"Streptomycetales","Streptomycetaceae","Streptomyces",NA,0.999999709947055,"Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_4"
"293cad58e0c97f4bf1a526d5d9d17020","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__uncultured","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","uncultured",NA,0.732059063879983,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_uncultured_2"
"fc8f1d9bfe524136a5a8ed107e9dd14d","D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__Dendrosporobacter;D_6__uncultured bacterium","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dendrosporobacter","uncultured bacterium",0.998442011649975,"Bacteria_Firmicutes_Selenomonadales_Veillonellaceae_Dendrosporobacter_uncultured bacterium_1"
"bf1df9d2c10ce754398efd6d7f0a66df","D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Chthoniobacter;D_6__metagenome","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","metagenome",0.995483458958684,"Bacteria_Verrucomicrobia_Chthoniobacterales_Chthoniobacteraceae_Chthoniobacter_metagenome_2"
"380eb47fd40244d41b99baf463a43828","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__Singulisphaera","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA,0.998954680751766,"Bacteria_Planctomycetes_Isosphaerales_Isosphaeraceae_Singulisphaera_2"
"35c0f6adcd69097855e5dce6abc01cfe","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae NK4A214 group;D_6__uncultured Firmicutes bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae NK4A214 group","uncultured Firmicutes bacterium",0.773352332180767,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae NK4A214 group_uncultured Firmicutes bacterium_11"
"856cd5dcc07e9d1c541a5515ad7a96e4","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea","uncultured bacterium",0.942024572861804,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_uncultured bacterium_9"
"60f6312413ca4f16c8f266c5ee7f633f","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA,0.99997739108283,"Bacteria_Planctomycetes_Gemmatales_Gemmataceae_2"
"4ec7e48a9e90ed96761acba4c9248f0e","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-010;D_6__uncultured Firmicutes bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010","uncultured Firmicutes bacterium",0.893217567713778,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-010_uncultured Firmicutes bacterium_2"
"e770dbe0953289e576c842b6a42bd3d7","D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae;D_5__CL500-29 marine group;D_6__metagenome","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","metagenome",0.874431652574297,"Bacteria_Actinobacteria_Microtrichales_Ilumatobacteraceae_CL500-29 marine group_metagenome_1"
