"","Amid12","Amid39","Amid40","Amid41","Amid46","Amid49","Amid7","Ileum12","Ileum17","Ileum18","Ileum19","Ileum20","Ileum21","Ileum2","Ileum3","Ileum5","Ileum7","Ileum9","Lmid2","Lmid3","Lmid5","Lmid9","Paunch12","Paunch17","Paunch18","Paunch19","Paunch20","Paunch21","Paunch2","Paunch3","Paunch5","Paunch9","hind12","hind39","hind40","hind41","hind46","hind48","hind49","hind4","hind7"
"Lmid9",0.561411441443,0.555250920797,0.555026346383,0.490267542273,0.551637153158,0.573148461157,0.526607402886,0.449778612907,0.453701663585,0.464574943147,0.506857986116,0.38117069862,0.435624267928,0.226422030418,0.214607265992,0.240167292915,0.217010433386,0.142836254385,0.192670229926,0.160920580929,0.216965416874,0,0.623793364402,0.621090968455,0.603324222325,0.615476450383,0.625573406638,0.685559713512,0.489763003828,0.513350811687,0.459171522933,0.600619025261,0.54286558649,0.6556894206,0.617172711892,0.615912963968,0.604503991537,0.630379171704,0.563042446523,0.553822924776,0.563320392612
"Paunch12",0.424377774697,0.594257937843,0.475660197717,0.534958690799,0.547969225088,0.524378546671,0.549550732264,0.508622418965,0.486114328785,0.538914616221,0.48262459197,0.514516058194,0.512004634954,0.664946836106,0.655140638536,0.660465097211,0.673341329406,0.653080953065,0.669223114206,0.672310048181,0.653870372938,0.623793364402,0,0.134412695459,0.127178323027,0.149329892937,0.1163905093,0.201580284416,0.268525827892,0.259981909555,0.383067655775,0.142094600023,0.412386385092,0.434944725328,0.37587103299,0.384443637924,0.355189592363,0.39102422958,0.374417269291,0.31399294335,0.44340627583
"Paunch17",0.431806884678,0.593986211194,0.47822003406,0.534691033406,0.548272902791,0.528704675242,0.558650571637,0.510364380014,0.485170613058,0.538257396164,0.492000280189,0.512249313479,0.491853677271,0.663742970409,0.652895952643,0.657624732816,0.669941482045,0.649214200112,0.665287167909,0.668639680422,0.652464503755,0.621090968455,0.134412695459,0,0.15001648646,0.203048661402,0.099560713147,0.231737203889,0.296055253889,0.280104027214,0.368176417006,0.181660084072,0.428993955751,0.479566253447,0.426588054459,0.431946876867,0.410798963486,0.436754933337,0.411064683918,0.343596996347,0.459778379633
"Paunch18",0.422369347002,0.5696576613,0.466817925508,0.520467021074,0.534489445961,0.503348111166,0.523468661125,0.478831908362,0.45839648263,0.508192159142,0.446485169221,0.487161412457,0.481326758603,0.645167658105,0.635891855625,0.64222642565,0.654614622321,0.632271320674,0.647457002353,0.652093306968,0.637871009325,0.603324222325,0.127178323027,0.15001648646,0,0.18508589179,0.128099410603,0.231273563357,0.227267104421,0.209965384108,0.359543488784,0.149006874,0.403455470503,0.469512310519,0.413009880111,0.417636911109,0.389774673218,0.423785539431,0.411378587774,0.328759291315,0.434514928913
"Paunch19",0.397054980254,0.580691527022,0.451593696744,0.522682195974,0.533084467299,0.511479751688,0.532633887471,0.49592922522,0.468778118342,0.522140783904,0.468313947541,0.499970547783,0.497801506037,0.657497759041,0.647316964153,0.652500019906,0.665948311375,0.645214994016,0.660901819317,0.663515026146,0.646502927139,0.615476450383,0.149329892937,0.203048661402,0.18508589179,0,0.183286486523,0.175569152395,0.252783917949,0.256149627302,0.376073505254,0.17696015949,0.406050459339,0.364411277755,0.295317869285,0.304486020413,0.29851261137,0.300636171143,0.323071599268,0.274672748337,0.425501694595
"Paunch20",0.436759711859,0.599785735121,0.484972469863,0.544607638841,0.557552666338,0.530884589493,0.554758462472,0.506960068747,0.485945279829,0.542942488819,0.48716077096,0.513770815208,0.497892131848,0.666883943568,0.65720388728,0.662806907315,0.675966343544,0.653640361521,0.669286324848,0.673964949029,0.657889061986,0.625573406638,0.1163905093,0.099560713147,0.128099410603,0.183286486523,0,0.220529437924,0.26944453036,0.260494567555,0.373398275709,0.153337243383,0.438167358816,0.464850515418,0.418564188062,0.42356057744,0.397475228037,0.427894257032,0.404642882085,0.34052803299,0.469083554768
"Paunch21",0.469368996471,0.657540263933,0.525122984799,0.592526556631,0.604840546342,0.586539645343,0.619618002688,0.567936607729,0.544644675497,0.594095426149,0.544407936668,0.571920114796,0.580932516158,0.718793087394,0.708173542804,0.714180894763,0.725933495034,0.708101488257,0.72144771369,0.724611236317,0.709763335458,0.685559713512,0.201580284416,0.231737203889,0.231273563357,0.175569152395,0.220529437924,0,0.342445295108,0.357200064829,0.473864886707,0.234877823085,0.483837994388,0.406606267744,0.339073487618,0.35857022624,0.382761934427,0.358012499034,0.382862766315,0.368417476344,0.506815352618
"Paunch2",0.353014577337,0.511015065057,0.403759708655,0.467363329091,0.479994733308,0.450424053907,0.447126301248,0.383865272377,0.362741504331,0.428130925163,0.381298901064,0.376561456668,0.388510201172,0.530069232548,0.518457279262,0.527282973793,0.538396349002,0.512884791441,0.5307476082,0.537204189571,0.525546794706,0.489763003828,0.268525827892,0.296055253889,0.227267104421,0.252783917949,0.26944453036,0.342445295108,0,0.156334067595,0.241059129671,0.225967397911,0.343306170442,0.414255719014,0.358168861422,0.359366390764,0.337120232369,0.3679610591,0.375999550481,0.265239795216,0.367723349384
"Paunch3",0.4006087929,0.494785985754,0.409946182784,0.454834229736,0.468978181045,0.435746797044,0.433328098609,0.378571527978,0.370768743316,0.42789950144,0.384444211001,0.389570210609,0.394811826935,0.552727395845,0.542237027109,0.550662590238,0.562250349103,0.536420922216,0.555000116595,0.561443317636,0.550316130999,0.513350811687,0.259981909555,0.280104027214,0.209965384108,0.256149627302,0.260494567555,0.357200064829,0.156334067595,0,0.246966320658,0.21660327623,0.337050368339,0.462652091377,0.401944695519,0.403064022265,0.382044341686,0.415700570829,0.4123779139,0.326447693275,0.404401903801
"Paunch5",0.40116824702,0.486580610856,0.411534026714,0.406930963316,0.425906465159,0.44180188508,0.399717819691,0.391501529598,0.399332509234,0.43787314915,0.423288785281,0.389607932599,0.387454822265,0.497505737611,0.486579784901,0.4931569842,0.507473161679,0.484720211252,0.499459162629,0.505846654316,0.493557810377,0.459171522933,0.383067655775,0.368176417006,0.359543488784,0.376073505254,0.373398275709,0.473864886707,0.241059129671,0.246966320658,0,0.343120866604,0.351372021255,0.506570590417,0.455616240393,0.441273423735,0.435925487266,0.442466973873,0.45389514562,0.355143296817,0.409974268585
"Paunch9",0.406889600856,0.57086637102,0.456515611604,0.515968646422,0.528459533197,0.506250045166,0.523349223607,0.477949454364,0.461885156978,0.511462623134,0.450942149761,0.487599709959,0.475549544325,0.642597342391,0.633006488243,0.638753787866,0.650214106671,0.628244033922,0.645170700655,0.649822340624,0.635209165355,0.600619025261,0.142094600023,0.181660084072,0.149006874,0.17696015949,0.153337243383,0.234877823085,0.225967397911,0.21660327623,0.343120866604,0,0.393977494477,0.432429707801,0.379875057577,0.385441279887,0.358172871596,0.402841125401,0.375715547338,0.309476765993,0.431833208113
"hind12",0.183931296867,0.387254093351,0.192389258949,0.270012814539,0.273224880284,0.272720308537,0.328893404386,0.391827284565,0.340812522341,0.377366631853,0.355440804672,0.358704554892,0.392880672956,0.56510961356,0.545802261062,0.581604965215,0.584913808716,0.562652080989,0.58467309245,0.586690739077,0.566307284494,0.54286558649,0.412386385092,0.428993955751,0.403455470503,0.406050459339,0.438167358816,0.483837994388,0.343306170442,0.337050368339,0.351372021255,0.393977494477,0,0.310593224992,0.348505739004,0.301582676522,0.325709318741,0.308217021004,0.395024267599,0.272077267942,0.224678270588
"hind39",0.295490159591,0.522592557517,0.355618675775,0.443407567051,0.431728160864,0.415978849235,0.499207161476,0.528647845767,0.457162412949,0.512324669131,0.47330148618,0.503405787906,0.522738940572,0.676037998976,0.657313042676,0.690298369559,0.693467061994,0.672358545593,0.693414723552,0.698059736851,0.674912086966,0.6556894206,0.434944725328,0.479566253447,0.469512310519,0.364411277755,0.464850515418,0.406606267744,0.414255719014,0.462652091377,0.506570590417,0.432429707801,0.310593224992,0,0.196947842066,0.178756664904,0.229605826269,0.162325759366,0.336263874217,0.317803556834,0.351609520596
"hind40",0.326008448525,0.547281824197,0.392757341063,0.478136454405,0.46316732826,0.466181227779,0.499985458574,0.532113433761,0.460607858417,0.527334195991,0.486010278236,0.50571291983,0.516522396588,0.643823932582,0.636216451024,0.647213108123,0.66037321545,0.638406899813,0.65179902767,0.657589183031,0.63322976281,0.617172711892,0.37587103299,0.426588054459,0.413009880111,0.295317869285,0.418564188062,0.339073487618,0.358168861422,0.401944695519,0.455616240393,0.379875057577,0.348505739004,0.196947842066,0,0.121657092848,0.105674732993,0.126952388072,0.260860684723,0.268295614506,0.33028569895
"hind41",0.287700528183,0.509080078381,0.351949477679,0.426120597877,0.422564368516,0.419781352435,0.47614228251,0.515189758843,0.456323261795,0.499939947247,0.478047974494,0.481303492362,0.51149582407,0.639212815018,0.619457109708,0.650229977957,0.660940251914,0.640489565829,0.657683928178,0.660286635707,0.632303640554,0.615912963968,0.384443637924,0.431946876867,0.417636911109,0.304486020413,0.42356057744,0.35857022624,0.359366390764,0.403064022265,0.441273423735,0.385441279887,0.301582676522,0.178756664904,0.121657092848,0,0.151818399883,0.12825343625,0.263041847641,0.236232288756,0.289229968932
"hind46",0.316080903194,0.537592520422,0.386334643266,0.463138980938,0.450216395117,0.452878395086,0.485936987343,0.518323319048,0.445018647188,0.513808423416,0.463872336761,0.494330031009,0.502006417539,0.634353106885,0.623209538745,0.636045227292,0.647150245061,0.62817349775,0.642012501829,0.648105922836,0.621824452519,0.604503991537,0.355189592363,0.410798963486,0.389774673218,0.29851261137,0.397475228037,0.382761934427,0.337120232369,0.382044341686,0.435925487266,0.358172871596,0.325709318741,0.229605826269,0.105674732993,0.151818399883,0,0.174889550301,0.243766390802,0.254231989093,0.317923050773
"hind48",0.269491703907,0.522687623401,0.358636069057,0.432626046069,0.416366051272,0.428637398269,0.468257976516,0.535123547245,0.475455567889,0.528790221739,0.49864798401,0.501763242336,0.529373244084,0.652079106724,0.643031114604,0.661171842015,0.675084517094,0.651293072367,0.66938146366,0.672186448495,0.647086190334,0.630379171704,0.39102422958,0.436754933337,0.423785539431,0.300636171143,0.427894257032,0.358012499034,0.3679610591,0.415700570829,0.442466973873,0.402841125401,0.308217021004,0.162325759366,0.126952388072,0.12825343625,0.174889550301,0,0.295817029351,0.226717847872,0.294172124902
"hind49",0.329019457666,0.520136778518,0.3951630602,0.45632483292,0.455301085345,0.450354950544,0.497665156833,0.518728556694,0.475183256832,0.50770507811,0.494476993613,0.485630561147,0.523892047405,0.596753469421,0.586782982453,0.583999319128,0.607907774399,0.597328999894,0.602221705105,0.603188387512,0.561131816735,0.563042446523,0.374417269291,0.411064683918,0.411378587774,0.323071599268,0.404642882085,0.382862766315,0.375999550481,0.4123779139,0.45389514562,0.375715547338,0.395024267599,0.336263874217,0.260860684723,0.263041847641,0.243766390802,0.295817029351,0,0.304138038297,0.343898449633
"hind4",0.255078711317,0.459523169191,0.325649492007,0.388757297885,0.399012946228,0.394250434287,0.41876434679,0.455267538377,0.381616459101,0.453337060851,0.395552130402,0.415990024202,0.431726153652,0.581191624526,0.566110380314,0.592799368239,0.60523375339,0.581951975183,0.599521115806,0.602341632793,0.574333616414,0.553822924776,0.31399294335,0.343596996347,0.328759291315,0.274672748337,0.34052803299,0.368417476344,0.265239795216,0.326447693275,0.355143296817,0.309476765993,0.272077267942,0.317803556834,0.268295614506,0.236232288756,0.254231989093,0.226717847872,0.304138038297,0,0.289370499684
"hind7",0.185767797097,0.457269075477,0.247363154991,0.263437172491,0.217624672746,0.361158927975,0.33294685058,0.488265509499,0.446735193565,0.479277364803,0.467977358186,0.455679458972,0.496710027836,0.59446317974,0.58646739361,0.599287944305,0.611455628166,0.593166334185,0.60711847822,0.609429193307,0.581844160254,0.563320392612,0.44340627583,0.459778379633,0.434514928913,0.425501694595,0.469083554768,0.506815352618,0.367723349384,0.404401903801,0.409974268585,0.431833208113,0.224678270588,0.351609520596,0.33028569895,0.289229968932,0.317923050773,0.294172124902,0.343898449633,0.289370499684,0
